profile,parameter_profile,row,source_row,case_id,time_s,id_meas,iq_meas,id_ref,iq_ref,we,vdc,pi_reset,uq_zero_en,xd_old_raw,xq_old_raw,du_d_old_raw,du_q_old_raw,sat_old_raw,xd_next_raw,xq_next_raw,du_d_next_raw,du_q_next_raw,sat_next_raw,fixed_ud_raw_integer,fixed_uq_raw_integer,fixed_ud_hi_integer,fixed_uq_hi_integer,fixed_ud_lim_integer,fixed_uq_lim_integer,fixed_scale_integer,fixed_limited_integer,fixed_sat_flag_integer,ud_raw_reference,ud_raw_fixed,ud_raw_abs_error,uq_raw_reference,uq_raw_fixed,uq_raw_abs_error,ud_lim_reference,ud_lim_fixed,ud_lim_abs_error,uq_lim_reference,uq_lim_fixed,uq_lim_abs_error,du_d_z_reference,du_d_z_fixed,du_d_z_abs_error,du_q_z_reference,du_q_z_fixed,du_q_z_abs_error,real_scale,old_real_scale,old_fixed_scale,reference_sat_old
0,real_commissioning,1,1,zero_reset1,0,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,2,2,zero_reset2,0.0001,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,3,3,zero,0.0002,0,0,0,0,0,1572864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,4,4,d_current_reset1,0.0003,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,5,5,d_current_reset2,0.0004,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,6,6,d_current,0.0005,32768,0,0,0,0,1572864,0,0,0,0,0,0,0,-4970250,0,0,0,0,-36595302,0,-36595302,0,-71475,0,4294967296,0,0,-2.18125,-2.1812499761581421,2.3841857821338408e-08,0,0,0,-2.18125,-2.181243896484375,6.1035156249111822e-06,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,7,7,q_current_reset1,0.0006,0,0,0,0,0,1572864,1,0,-4970250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,8,8,q_current_reset2,0.0007,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,9,9,q_current,0.0008,0,32768,0,0,0,1572864,0,0,0,0,0,0,0,0,-4970250,0,0,0,0,-36595302,0,-36595302,0,-71475,4294967296,0,0,0,0,0,-2.18125,-2.1812499761581421,2.3841857821338408e-08,0,0,0,-2.18125,-2.181243896484375,6.1035156249111822e-06,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,10,10,common_mode_reset1,0.0009,0,0,0,0,0,1572864,1,0,0,-4970250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,11,11,common_mode_reset2,0.001,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,12,12,common_mode,0.0011,0,0,0,0,0,1572864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,13,13,angle_0.0000_reset1,0.0012,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,14,14,angle_0.0000_reset2,0.0013,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,15,15,angle_0.0000,0.0014,6554,-7567,13107,-6554,0,1572864,0,0,0,0,0,0,0,993959,153652,0,0,0,7318390,1131318,7318390,1131318,14294,2210,4294967296,0,0,0.43625,0.436210036277771,3.9963722229030552e-05,0.0674881098679486,0.067431807518005371,5.6302349943235241e-05,0.43625,0.43621826171875,3.1738281250026645e-05,0.0674881098679486,0.06744384765625,4.4262211698606335e-05,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,16,16,angle_1.5708_reset1,0.0015,0,0,0,0,0,1572864,1,0,993959,153652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,17,17,angle_1.5708_reset2,0.0016,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,18,18,angle_1.5708,0.0017,-7567,-6554,13107,-6554,0,1572864,0,0,0,0,0,0,0,3135832,0,0,0,0,23088723,0,23088723,0,45095,0,4294967296,0,0,1.37623810986795,1.3761951327323914,4.2977135558563972e-05,0,0,0,1.37623810986795,1.376190185546875,4.7924321074921394e-05,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,19,19,angle_3.1416_reset1,0.0018,0,0,0,0,0,1572864,1,0,3135832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,20,20,angle_3.1416_reset2,0.0019,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,21,21,angle_3.1416,0.002,-6554,7567,13107,-6554,0,1572864,0,0,0,0,0,0,0,2982180,-2141873,0,0,0,21957405,-15770333,21957405,-15770333,42886,-30801,4294967296,0,0,1.30875,1.308763325214386,1.3325214385906392e-05,-0.939988109867949,-0.93998509645462036,3.0134133286452425e-06,1.30875,1.30877685546875,2.6855468749920064e-05,-0.939988109867949,-0.939971923828125,1.6186039824006571e-05,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,22,22,angle_4.7124_reset1,0.0021,0,0,0,0,0,1572864,1,0,2982180,-2141873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,23,23,angle_4.7124_reset2,0.0022,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,24,24,angle_4.7124,0.0023,7567,6554,13107,-6554,0,1572864,0,0,0,0,0,0,0,840307,-1988221,0,0,0,6187072,-14639014,6187072,-14639014,12084,-28592,4294967296,0,0,0.368761890132052,0.36877822875976562,1.6338627713607945e-05,-0.8725,-0.87255322933197021,5.3229331970161553e-05,0.368761890132052,0.3687744140625,1.2523930447982945e-05,-0.8725,-0.87255859375,5.8593749999946709e-05,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,25,25,angle_6.2832_reset1,0.0024,0,0,0,0,0,1572864,1,0,840307,-1988221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,26,26,angle_6.2832_reset2,0.0025,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,27,27,angle_6.2832,0.0026,6554,-7567,13107,-6554,0,1572864,0,0,0,0,0,0,0,993959,153652,0,0,0,7318390,1131318,7318390,1131318,14294,2210,4294967296,0,0,0.43625,0.436210036277771,3.9963722229030552e-05,0.0674881098679486,0.067431807518005371,5.6302349943235241e-05,0.43625,0.43621826171875,3.1738281250026645e-05,0.0674881098679486,0.06744384765625,4.4262211698606335e-05,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,28,28,sector_15_reset1,0.0027,0,0,0,0,0,1572864,1,0,993959,153652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,29,29,sector_15_reset2,0.0028,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,30,30,sector_15,0.0029,0,0,31651,8481,0,1572864,0,0,0,0,0,0,0,4800823,1286398,0,0,0,35347836,9471581,35347836,9471581,69039,18499,4294967296,0,0,2.10692570859303,2.1068952083587646,3.0500234265318227e-05,0.564549042129873,0.56455022096633911,1.1788364661091677e-06,2.10692570859303,2.106903076171875,2.2632421154966664e-05,0.564549042129873,0.564544677734375,4.3643954980021604e-06,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,31,31,sector_75_reset1,0.003,0,0,0,0,0,1572864,1,0,4800823,1286398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,32,32,sector_75_reset2,0.0031,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,33,33,sector_75,0.0032,0,0,8481,31651,0,1572864,0,0,0,0,0,0,0,1286398,4800823,0,0,0,9471581,35347836,9471581,35347836,18499,69039,4294967296,0,0,0.564549042129873,0.56455022096633911,1.1788364661091677e-06,2.10692570859303,2.1068952083587646,3.0500234265318227e-05,0.564549042129873,0.564544677734375,4.3643954980021604e-06,2.10692570859303,2.106903076171875,2.2632421154966664e-05,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,34,34,sector_135_reset1,0.0033,0,0,0,0,0,1572864,1,0,1286398,4800823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,35,35,sector_135_reset2,0.0034,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,36,36,sector_135,0.0035,0,0,-23170,23170,0,1572864,0,0,0,0,0,0,0,-3514425,3514425,0,0,0,-25876256,25876256,-25876256,25876256,-50540,50540,4294967296,0,0,-1.54237666646316,-1.5423450469970703,3.1619466089649606e-05,1.54237666646316,1.5423450469970703,3.1619466089649606e-05,-1.54237666646316,-1.5423583984375,1.8268025659962106e-05,1.54237666646316,1.5423583984375,1.8268025659962106e-05,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,37,37,sector_195_reset1,0.0036,0,0,0,0,0,1572864,1,0,-3514425,3514425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,38,38,sector_195_reset2,0.0037,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,39,39,sector_195,0.0038,0,0,-31651,-8481,0,1572864,0,0,0,0,0,0,0,-4800823,-1286398,0,0,0,-35347836,-9471581,-35347836,-9471581,-69039,-18499,4294967296,0,0,-2.10692570859303,-2.1068952083587646,3.0500234265318227e-05,-0.564549042129872,-0.56455022096633911,1.1788364671083684e-06,-2.10692570859303,-2.106903076171875,2.2632421154966664e-05,-0.564549042129872,-0.564544677734375,4.3643954970029597e-06,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,40,40,sector_255_reset1,0.0039,0,0,0,0,0,1572864,1,0,-4800823,-1286398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,41,41,sector_255_reset2,0.004,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,42,42,sector_255,0.0041,0,0,-8481,-31651,0,1572864,0,0,0,0,0,0,0,-1286398,-4800823,0,0,0,-9471581,-35347836,-9471581,-35347836,-18499,-69039,4294967296,0,0,-0.564549042129873,-0.56455022096633911,1.1788364661091677e-06,-2.10692570859303,-2.1068952083587646,3.0500234265318227e-05,-0.564549042129873,-0.564544677734375,4.3643954980021604e-06,-2.10692570859303,-2.106903076171875,2.2632421154966664e-05,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,43,43,sector_315_reset1,0.0042,0,0,0,0,0,1572864,1,0,-1286398,-4800823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,44,44,sector_315_reset2,0.0043,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,45,45,sector_315,0.0044,0,0,23170,-23170,0,1572864,0,0,0,0,0,0,0,3514425,-3514425,0,0,0,25876256,-25876256,25876256,-25876256,50540,-50540,4294967296,0,0,1.54237666646316,1.5423450469970703,3.1619466089649606e-05,-1.54237666646316,-1.5423450469970703,3.1619466089649606e-05,1.54237666646316,1.5423583984375,1.8268025659962106e-05,-1.54237666646316,-1.5423583984375,1.8268025659962106e-05,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,46,46,edge_1_0_reset1,0.0045,0,0,0,0,0,1572864,1,0,3514425,-3514425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,47,47,edge_1_0_reset2,0.0046,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,48,48,edge_1_0,0.0047,0,0,32768,0,0,1572864,0,0,0,0,0,0,0,4970250,0,0,0,0,36595302,0,36595302,0,71475,0,4294967296,0,0,2.18125,2.1812499761581421,2.3841857821338408e-08,0,0,0,2.18125,2.181243896484375,6.1035156249111822e-06,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,49,49,edge_1_1.732_reset1,0.0048,0,0,0,0,0,1572864,1,0,4970250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,50,50,edge_1_1.732_reset2,0.0049,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,51,51,edge_1_1.732,0.005,0,0,32768,56754,0,1572864,0,0,0,0,0,0,0,4970250,8608446,0,0,0,36595302,63382867,36595302,63382867,71475,123795,4294967296,0,0,2.18125,2.1812499761581421,2.3841857821338408e-08,3.777925,3.7779132723808289,1.1727619171342241e-05,2.18125,2.181243896484375,6.1035156249111822e-06,3.777925,3.777923583984375,1.4160156251996625e-06,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,52,52,edge_-1_1.732_reset1,0.0051,0,0,0,0,0,1572864,1,0,4970250,8608446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,53,53,edge_-1_1.732_reset2,0.0052,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,54,54,edge_-1_1.732,0.0053,0,0,-32768,56754,0,1572864,0,0,0,0,0,0,0,-4970250,8608446,0,0,0,-36595302,63382867,-36595302,63382867,-71475,123795,4294967296,0,0,-2.18125,-2.1812499761581421,2.3841857821338408e-08,3.777925,3.7779132723808289,1.1727619171342241e-05,-2.18125,-2.181243896484375,6.1035156249111822e-06,3.777925,3.777923583984375,1.4160156251996625e-06,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,55,55,edge_-1_0_reset1,0.0054,0,0,0,0,0,1572864,1,0,-4970250,8608446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,56,56,edge_-1_0_reset2,0.0055,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,57,57,edge_-1_0,0.0056,0,0,-32768,0,0,1572864,0,0,0,0,0,0,0,-4970250,0,0,0,0,-36595302,0,-36595302,0,-71475,0,4294967296,0,0,-2.18125,-2.1812499761581421,2.3841857821338408e-08,0,0,0,-2.18125,-2.181243896484375,6.1035156249111822e-06,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,58,58,edge_-1_-1.732_reset1,0.0057,0,0,0,0,0,1572864,1,0,-4970250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,59,59,edge_-1_-1.732_reset2,0.0058,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,60,60,edge_-1_-1.732,0.0059,0,0,-32768,-56754,0,1572864,0,0,0,0,0,0,0,-4970250,-8608446,0,0,0,-36595302,-63382867,-36595302,-63382867,-71475,-123795,4294967296,0,0,-2.18125,-2.1812499761581421,2.3841857821338408e-08,-3.777925,-3.7779132723808289,1.1727619171342241e-05,-2.18125,-2.181243896484375,6.1035156249111822e-06,-3.777925,-3.777923583984375,1.4160156251996625e-06,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,61,61,edge_1_-1.732_reset1,0.006,0,0,0,0,0,1572864,1,0,-4970250,-8608446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,62,62,edge_1_-1.732_reset2,0.0061,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,63,63,edge_1_-1.732,0.0062,0,0,32768,-56754,0,1572864,0,0,0,0,0,0,0,4970250,-8608446,0,0,0,36595302,-63382867,36595302,-63382867,71475,-123795,4294967296,0,0,2.18125,2.1812499761581421,2.3841857821338408e-08,-3.777925,-3.7779132723808289,1.1727619171342241e-05,2.18125,2.181243896484375,6.1035156249111822e-06,-3.777925,-3.777923583984375,1.4160156251996625e-06,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,64,64,feedforward_reset1,0.0063,0,0,0,0,0,1572864,1,0,4970250,-8608446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,65,65,feedforward_reset2,0.0064,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,66,66,feedforward,0.0065,6261,-1937,16384,13107,6553600,1572864,0,0,0,0,0,0,0,1535457,2281874,0,0,0,11478425,253919267,11478425,253919267,22419,495936,4294967296,0,0,0.684175095067181,0.68416744470596313,7.650361217859114e-06,15.1347611382399,15.134767711162567,6.5729226665922624e-06,0.684175095067181,0.684173583984375,1.5110828059938797e-06,15.1347611382399,15.134765625,4.4867600994535906e-06,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,67,67,sat_start_reset1,0.0066,0,0,0,0,0,1572864,1,0,1535457,2281874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,68,68,sat_start_reset2,0.0067,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
0,real_commissioning,69,69,sat_start,0.0068,0,0,983040,-655360,0,1572864,0,0,0,0,0,0,0,149107500,-99405000,749688066,-499792044,1,1097859060,-731906040,348170994,-232113996,680021,-453348,1362090169,1,1,65.4375,65.437499284744263,7.152557373046875e-07,-43.625,-43.624999523162842,4.76837158203125e-07,20.7526084692659,20.752593994140625,1.4475125276192102e-05,-13.8350723128439,-13.8350830078125,1.0694968599622712e-05,0,0,0,0,0,0,0.31713632808811343,1,4294967296,0
