Solver=FixedStepDiscrete FixedStep=PMLSM_Ts_s effective_step=50us
Host_Enable_Schedule=[0 1 0 1] Host_Iq_Test_Mode=1 Host_Id_A=0 Host_Iq_A=0.2 Host_Load_N=0 StopTime=0.005
columns=t cmpA cmpB cmpC vd vq id iq ia ib ic x_mm v_mmps theta_e omega_e delayedA delayedB delayedC
0.0041000000000000003 4997.6003198571088 4765.5941859426521 5234.4058140573488 0.33044512515406754 0.73660997803719652 -0.00011122697607225847 0.19978366445216428 -0.00080956904675661356 0.17342111948485031 -0.1726115504380937 0.033379584054336782 17.987676300946479 0.0034955018681662479 1.883665057406823 4997.5411593538065 4766.8917967303632 5233.1082032696377
0.00415 4997.6003198571088 4765.5941859426521 5234.4058140573488 -0.30964487163508142 0.7460689681545416 0.009383484230186083 0.19971278438894874 0.0086665193022693685 0.16865114167135797 -0.17731766097362733 0.034278967869384107 18.231403073177191 0.0035896851210365892 1.9091880653109281 4997.6003198571088 4765.5941859426521 5234.4058140573488
0.0041999999999999997 4997.6003198571088 4765.5941859426521 5234.4058140573488 -0.30964487163508142 0.7460689681545416 0.009383484230186083 0.19971278438894874 0.0086665193022693685 0.16865114167135797 -0.17731766097362733 0.034278967869384107 18.231403073177191 0.0035896851210365892 1.9091880653109281 4997.6003198571088 4765.5941859426521 5234.4058140573488
0.0042500000000000003 4997.661492336204 4764.2963178438476 5235.7036821561524 -0.30967002115125625 0.75332267044652135 0.009387261554378681 0.19973890962853921 0.0086318077112573031 0.16869257410439203 -0.17732438181564936 0.036114290191794449 18.7188068219399 0.0037818796252050459 1.9602288665257632 4997.661492336204 4764.2963178438476 5235.7036821561524
0.0043 4997.7247161709211 4762.9982313233422 5237.0017686766587 0.33039899744676743 0.75086989398002513 -0.00010370131800747744 0.19983968539890518 -0.00087905480267932458 0.1735041205673393 -0.17262506576466 0.03705023053289145 18.962478995368777 0.0038798910685313341 1.9857461568567107 4997.661492336204 4764.2963178438476 5235.7036821561524
0.0043499999999999997 4997.7247161709211 4762.9982313233422 5237.0017686766587 0.33039899744676743 0.75086989398002513 -0.00010370131800747744 0.19983968539890518 -0.00087905480267932458 0.1735041205673393 -0.17262506576466 0.03705023053289145 18.962478995368777 0.0038798910685313341 1.9857461568567107 4997.661492336204 4764.2963178438476 5235.7036821561524
0.0044000000000000003 4997.7900301084319 4761.6999601254456 5238.3000398745544 0.33037609099736914 0.75799933967451427 -0.00010116590574921029 0.19986210130257576 -0.00091654864927083056 0.1735421334295395 -0.17262558478026868 0.038958668188187245 19.449973446823254 0.0040797421924550475 2.0367964564352161 4997.7247161709211 4762.9982313233422 5237.0017686766587
0.00445 4997.7900301084319 4761.6999601254456 5238.3000398745544 -0.30972003404898996 0.76783845541379503 0.0093924216597632993 0.19978010184111156 0.0085569450973887792 0.16876867138948209 -0.1773256164868709 0.03993116686052841 19.693795908360826 0.0041815820152768081 2.0623294849001037 4997.7900301084319 4761.6999601254456 5238.3000398745544
0.0045000000000000005 4997.8574723203401 4760.4015335593031 5239.5984664406969 0.33035326963563094 0.76512818992666742 -9.930074007010771e-05 0.19988145873399324 -0.00095572899239423979 0.17357832807521051 -0.17262259908281624 0.040915856655946443 19.937518334371866 0.0042846984895218128 2.087852037669149 4997.7900301084319 4761.6999601254456 5238.3000398745544
0.0045500000000000002 4997.8574723203401 4760.4015335593031 5239.5984664406969 -0.30974492045509 0.77510019701466415 0.0093940184825412141 0.1997961394560081 0.0085170073586742414 0.16880406920348015 -0.17732107656215437 0.041912732572665042 20.181364411074828 0.0043890910914052709 2.113387539108373 4997.8574723203401 4760.4015335593031 5239.5984664406969
0.0045999999999999999 4997.9270804701264 4759.1029771116164 5240.8970228883845 0.33033052072091362 0.77225628622629849 -9.8013718517973511e-05 0.19989817554921288 -0.00099650412023820118 0.17361302000496681 -0.17261651588472859 0.042921800793218785 20.425106402229609 0.0044947604683606892 2.13891214073448 4997.8574723203401 4760.4015335593031 5239.5984664406969
0.0046500000000000005 4997.9270804701264 4759.1029771116164 5240.8970228883845 -0.30976973937818414 0.78236431509092119 0.0093950783594523943 0.19980967595487678 0.0084755167312386866 0.16883810589347861 -0.17731362262471731 0.043943056113330263 20.668972872669102 0.0046017060753974128 2.1644497778007992 4997.9270804701264 4759.1029771116164 5240.8970228883845
0.0047000000000000002 4997.9988917803948 4757.8043129755288 5242.1956870244721 0.33030783316553414 0.77938349142509511 -9.7225393122525247e-05 0.19991261233101171 -0.0010387949566878431 0.17364648142282182 -0.17260768646613397 0.044976504756963714 20.912731377722483 0.0047099285642874531 2.1899761087583238 4997.9270804701264 4759.1029771116164 5240.8970228883845
0.0047499999999999999 4997.9988917803948 4757.8043129755288 5242.1956870244721 -0.30979449843711027 0.78963069115534401 0.0093956750382954684 0.19982104615374299 0.0084325466315160885 0.16887103417537958 -0.17730358080689568 0.046022141325849843 21.156615460363849 0.0048194273697253695 2.2155155901701105 4997.9988917803948 4757.8043129755288 5242.1956870244721
0.0048000000000000004 4998.0729430935362 4756.5055605071775 5243.4944394928225 0.33028519722560018 0.78650968680463018 -9.6867230639761243e-05 0.19992508022753633 -0.0010825333204218059 0.1736789471536351 -0.17259641383321331 0.04707997209886803 21.400387836530651 0.0049302031492338754 2.2410433737072353 4997.9988917803948 4757.8043129755288 5242.1956870244721
0.0048500000000000001 4998.0729430935362 4756.5055605071775 5243.4944394928225 -0.30981920404877555 0.79689922258262003 0.0093958721308739397 0.19983053896059205 0.0083881603610267107 0.16890307204939367 -0.17729123241042036 0.048149991490694564 21.644287129425489 0.0050422553179192368 2.2665844479330413 4998.0729430935362 4756.5055605071775 5243.4944394928225
0.0048999999999999998 4998.1492709239983 4755.2067366198107 5244.7932633801893 0.33026260431205412 0.79363476954585088 -9.6880112025863122e-05 0.19993584771787756 -0.0011276604236531811 0.17371061975120419 -0.17258295932755099 0.049232205847165839 21.888071086374829 0.0051555845403158888 2.2921134442068776 4998.0729430935362 4756.5055605071775 5243.4944394928225
0.0049500000000000004 4998.1492709239983 4755.2067366198107 5244.7932633801893 -0.30984386159079363 0.80416982043016461 0.0093957245062338962 0.19983840365817479 0.0083424125001644311 0.16893440754389996 -0.17727682004406439 0.050326609401484576 22.131983515106739 0.005270190212526232 2.317655894014325 4998.1492709239983 4755.2067366198107 5244.7932633801893
0.0050000000000000001 4998.2279115027713 4753.9078561240158 5246.0921438759851 0.3302400468276841 0.80075865054504947 -9.7213038441837027e-05 0.19994514645147168 -0.0011741255777514901 0.17374167390781831 -0.17256754833006682 0.05143320857723991 22.37577706662109 0.0053860730072269481 2.3431858950286597 4998.1492709239983 4755.2067366198107 5244.7932633801893
min=[4996.6020043330254 4685.1729166666673 5185.9492998166897 -0.3203111854250269 0 -0.0010977970651182868 0 -0.0012321218493904667 0 -0.1773256164868709 0 0 0 0 4996.6020043330254 4685.1729166666673 5000]
max=[5000.1873779145462 4814.0507001833112 5314.8270833333336 0.33139099935782412 1.7449488125825694 0.0093958721308739397 0.19994514645147168 0.0090596162950163511 0.17374167390781831 0 0.05143320857723991 22.37577706662109 0.0053860730072269481 2.3431858950286597 5000.1873779145462 5000 5314.8270833333336]
final=[4998.2279115027713 4753.9078561240158 5246.0921438759851 0.3302400468276841 0.80075865054504947 -9.7213038441837027e-05 0.19994514645147168 -0.0011741255777514901 0.17374167390781831 -0.17256754833006682 0.05143320857723991 22.37577706662109 0.0053860730072269481 2.3431858950286597 4998.1492709239983 4755.2067366198107 5244.7932633801893]
MODEL_SAVED=0
XSI_SETUP_CALLED=0
STEP7C_LEGACY_BASELINE_CAPTURE_PASS
