# theta_u16 sin_raw cos_raw
31256 9467 -64849
31257 9467 -64849
31258 9467 -64849
31259 9467 -64849
31260 9442 -64852
31261 9442 -64852
31262 9442 -64852
31263 9442 -64852
31264 9417 -64856
31265 9417 -64856
31266 9417 -64856
31267 9417 -64856
31268 9392 -64859
31269 9392 -64859
31270 9392 -64859
31271 9392 -64859
31272 9367 -64863
31273 9367 -64863
31274 9367 -64863
31275 9367 -64863
31276 9343 -64867
31277 9343 -64867
31278 9343 -64867
31279 9343 -64867
31280 9318 -64870
31281 9318 -64870
31282 9318 -64870
31283 9318 -64870
31284 9293 -64874
31285 9293 -64874
31286 9293 -64874
31287 9293 -64874
31288 9268 -64877
31289 9268 -64877
31290 9268 -64877
31291 9268 -64877
31292 9243 -64881
31293 9243 -64881
31294 9243 -64881
31295 9243 -64881
31296 9218 -64884
31297 9218 -64884
31298 9218 -64884
31299 9218 -64884
31300 9193 -64888
31301 9193 -64888
31302 9193 -64888
31303 9193 -64888
31304 9168 -64892
31305 9168 -64892
31306 9168 -64892
31307 9168 -64892
31308 9144 -64895
31309 9144 -64895
31310 9144 -64895
31311 9144 -64895
31312 9119 -64899
31313 9119 -64899
31314 9119 -64899
31315 9119 -64899
31316 9094 -64902
31317 9094 -64902
31318 9094 -64902
31319 9094 -64902
31320 9069 -64905
31321 9069 -64905
31322 9069 -64905
31323 9069 -64905
31324 9044 -64909
31325 9044 -64909
31326 9044 -64909
31327 9044 -64909
31328 9019 -64912
31329 9019 -64912
31330 9019 -64912
31331 9019 -64912
31332 8994 -64916
31333 8994 -64916
31334 8994 -64916
31335 8994 -64916
31336 8969 -64919
31337 8969 -64919
31338 8969 -64919
31339 8969 -64919
31340 8944 -64923
31341 8944 -64923
31342 8944 -64923
31343 8944 -64923
31344 8919 -64926
31345 8919 -64926
31346 8919 -64926
31347 8919 -64926
31348 8895 -64930
31349 8895 -64930
31350 8895 -64930
31351 8895 -64930
31352 8870 -64933
31353 8870 -64933
31354 8870 -64933
31355 8870 -64933
31356 8845 -64936
31357 8845 -64936
31358 8845 -64936
31359 8845 -64936
31360 8820 -64940
31361 8820 -64940
31362 8820 -64940
31363 8820 -64940
31364 8795 -64943
31365 8795 -64943
31366 8795 -64943
31367 8795 -64943
31368 8770 -64947
31369 8770 -64947
31370 8770 -64947
31371 8770 -64947
31372 8745 -64950
31373 8745 -64950
31374 8745 -64950
31375 8745 -64950
31376 8720 -64953
31377 8720 -64953
31378 8720 -64953
31379 8720 -64953
31380 8695 -64957
31381 8695 -64957
31382 8695 -64957
31383 8695 -64957
31384 8670 -64960
31385 8670 -64960
31386 8670 -64960
31387 8670 -64960
31388 8646 -64963
31389 8646 -64963
31390 8646 -64963
31391 8646 -64963
31392 8621 -64967
31393 8621 -64967
31394 8621 -64967
31395 8621 -64967
31396 8596 -64970
31397 8596 -64970
31398 8596 -64970
31399 8596 -64970
31400 8571 -64973
31401 8571 -64973
31402 8571 -64973
31403 8571 -64973
31404 8546 -64976
31405 8546 -64976
31406 8546 -64976
31407 8546 -64976
31408 8521 -64980
31409 8521 -64980
31410 8521 -64980
31411 8521 -64980
31412 8496 -64983
31413 8496 -64983
31414 8496 -64983
31415 8496 -64983
31416 8471 -64986
31417 8471 -64986
31418 8471 -64986
31419 8471 -64986
31420 8446 -64989
31421 8446 -64989
31422 8446 -64989
31423 8446 -64989
31424 8421 -64993
31425 8421 -64993
31426 8421 -64993
31427 8421 -64993
31428 8396 -64996
31429 8396 -64996
31430 8396 -64996
31431 8396 -64996
31432 8371 -64999
31433 8371 -64999
31434 8371 -64999
31435 8371 -64999
31436 8346 -65002
31437 8346 -65002
31438 8346 -65002
31439 8346 -65002
31440 8322 -65006
31441 8322 -65006
31442 8322 -65006
31443 8322 -65006
31444 8297 -65009
31445 8297 -65009
31446 8297 -65009
31447 8297 -65009
31448 8272 -65012
31449 8272 -65012
31450 8272 -65012
31451 8272 -65012
31452 8247 -65015
31453 8247 -65015
31454 8247 -65015
31455 8247 -65015
31456 8222 -65018
31457 8222 -65018
31458 8222 -65018
31459 8222 -65018
31460 8197 -65021
31461 8197 -65021
31462 8197 -65021
31463 8197 -65021
31464 8172 -65025
31465 8172 -65025
31466 8172 -65025
31467 8172 -65025
31468 8147 -65028
31469 8147 -65028
31470 8147 -65028
31471 8147 -65028
31472 8122 -65031
31473 8122 -65031
31474 8122 -65031
31475 8122 -65031
31476 8097 -65034
31477 8097 -65034
31478 8097 -65034
31479 8097 -65034
31480 8072 -65037
31481 8072 -65037
31482 8072 -65037
31483 8072 -65037
31484 8047 -65040
31485 8047 -65040
31486 8047 -65040
31487 8047 -65040
31488 8022 -65043
31489 8022 -65043
31490 8022 -65043
31491 8022 -65043
31492 7997 -65046
31493 7997 -65046
31494 7997 -65046
31495 7997 -65046
31496 7972 -65049
31497 7972 -65049
31498 7972 -65049
31499 7972 -65049
31500 7947 -65052
31501 7947 -65052
31502 7947 -65052
31503 7947 -65052
31504 7923 -65055
31505 7923 -65055
31506 7923 -65055
31507 7923 -65055
31508 7898 -65058
31509 7898 -65058
31510 7898 -65058
31511 7898 -65058
31512 7873 -65061
31513 7873 -65061
31514 7873 -65061
31515 7873 -65061
31516 7848 -65064
31517 7848 -65064
31518 7848 -65064
31519 7848 -65064
31520 7823 -65067
31521 7823 -65067
31522 7823 -65067
31523 7823 -65067
31524 7798 -65070
31525 7798 -65070
31526 7798 -65070
31527 7798 -65070
31528 7773 -65073
31529 7773 -65073
31530 7773 -65073
31531 7773 -65073
31532 7748 -65076
31533 7748 -65076
31534 7748 -65076
31535 7748 -65076
31536 7723 -65079
31537 7723 -65079
31538 7723 -65079
31539 7723 -65079
31540 7698 -65082
31541 7698 -65082
31542 7698 -65082
31543 7698 -65082
31544 7673 -65085
31545 7673 -65085
31546 7673 -65085
31547 7673 -65085
31548 7648 -65088
31549 7648 -65088
31550 7648 -65088
31551 7648 -65088
31552 7623 -65091
31553 7623 -65091
31554 7623 -65091
31555 7623 -65091
31556 7598 -65094
31557 7598 -65094
31558 7598 -65094
31559 7598 -65094
31560 7573 -65097
31561 7573 -65097
31562 7573 -65097
31563 7573 -65097
31564 7548 -65100
31565 7548 -65100
31566 7548 -65100
31567 7548 -65100
31568 7523 -65103
31569 7523 -65103
31570 7523 -65103
31571 7523 -65103
31572 7498 -65106
31573 7498 -65106
31574 7498 -65106
31575 7498 -65106
31576 7473 -65109
31577 7473 -65109
31578 7473 -65109
31579 7473 -65109
31580 7448 -65111
31581 7448 -65111
31582 7448 -65111
31583 7448 -65111
31584 7423 -65114
31585 7423 -65114
31586 7423 -65114
31587 7423 -65114
31588 7398 -65117
31589 7398 -65117
31590 7398 -65117
31591 7398 -65117
31592 7373 -65120
31593 7373 -65120
31594 7373 -65120
31595 7373 -65120
31596 7348 -65123
31597 7348 -65123
31598 7348 -65123
31599 7348 -65123
31600 7323 -65126
31601 7323 -65126
31602 7323 -65126
31603 7323 -65126
31604 7298 -65128
31605 7298 -65128
31606 7298 -65128
31607 7298 -65128
31608 7273 -65131
31609 7273 -65131
31610 7273 -65131
31611 7273 -65131
31612 7249 -65134
31613 7249 -65134
31614 7249 -65134
31615 7249 -65134
31616 7224 -65137
31617 7224 -65137
31618 7224 -65137
31619 7224 -65137
31620 7199 -65139
31621 7199 -65139
31622 7199 -65139
31623 7199 -65139
31624 7174 -65142
31625 7174 -65142
31626 7174 -65142
31627 7174 -65142
31628 7149 -65145
31629 7149 -65145
31630 7149 -65145
31631 7149 -65145
31632 7124 -65148
31633 7124 -65148
31634 7124 -65148
31635 7124 -65148
31636 7099 -65150
31637 7099 -65150
31638 7099 -65150
31639 7099 -65150
31640 7074 -65153
31641 7074 -65153
31642 7074 -65153
31643 7074 -65153
31644 7049 -65156
31645 7049 -65156
31646 7049 -65156
31647 7049 -65156
31648 7024 -65159
31649 7024 -65159
31650 7024 -65159
31651 7024 -65159
31652 6999 -65161
31653 6999 -65161
31654 6999 -65161
31655 6999 -65161
31656 6974 -65164
31657 6974 -65164
31658 6974 -65164
31659 6974 -65164
31660 6949 -65167
31661 6949 -65167
31662 6949 -65167
31663 6949 -65167
31664 6924 -65169
31665 6924 -65169
31666 6924 -65169
31667 6924 -65169
31668 6899 -65172
31669 6899 -65172
31670 6899 -65172
31671 6899 -65172
31672 6874 -65175
31673 6874 -65175
31674 6874 -65175
31675 6874 -65175
31676 6849 -65177
31677 6849 -65177
31678 6849 -65177
31679 6849 -65177
31680 6824 -65180
31681 6824 -65180
31682 6824 -65180
31683 6824 -65180
31684 6799 -65182
31685 6799 -65182
31686 6799 -65182
31687 6799 -65182
31688 6774 -65185
31689 6774 -65185
31690 6774 -65185
31691 6774 -65185
31692 6749 -65188
31693 6749 -65188
31694 6749 -65188
31695 6749 -65188
31696 6724 -65190
31697 6724 -65190
31698 6724 -65190
31699 6724 -65190
31700 6699 -65193
31701 6699 -65193
31702 6699 -65193
31703 6699 -65193
31704 6674 -65195
31705 6674 -65195
31706 6674 -65195
31707 6674 -65195
31708 6649 -65198
31709 6649 -65198
31710 6649 -65198
31711 6649 -65198
31712 6624 -65200
31713 6624 -65200
31714 6624 -65200
31715 6624 -65200
31716 6599 -65203
31717 6599 -65203
31718 6599 -65203
31719 6599 -65203
31720 6574 -65205
31721 6574 -65205
31722 6574 -65205
31723 6574 -65205
31724 6549 -65208
31725 6549 -65208
31726 6549 -65208
31727 6549 -65208
31728 6524 -65210
31729 6524 -65210
31730 6524 -65210
31731 6524 -65210
31732 6499 -65213
31733 6499 -65213
31734 6499 -65213
31735 6499 -65213
31736 6474 -65215
31737 6474 -65215
31738 6474 -65215
31739 6474 -65215
31740 6449 -65218
31741 6449 -65218
31742 6449 -65218
31743 6449 -65218
31744 6424 -65220
31745 6424 -65220
31746 6424 -65220
31747 6424 -65220
31748 6399 -65223
31749 6399 -65223
31750 6399 -65223
31751 6399 -65223
31752 6374 -65225
31753 6374 -65225
31754 6374 -65225
31755 6374 -65225
31756 6349 -65228
31757 6349 -65228
31758 6349 -65228
31759 6349 -65228
31760 6324 -65230
31761 6324 -65230
31762 6324 -65230
31763 6324 -65230
31764 6299 -65233
31765 6299 -65233
31766 6299 -65233
31767 6299 -65233
31768 6274 -65235
31769 6274 -65235
31770 6274 -65235
31771 6274 -65235
31772 6249 -65237
31773 6249 -65237
31774 6249 -65237
31775 6249 -65237
31776 6224 -65240
31777 6224 -65240
31778 6224 -65240
31779 6224 -65240
31780 6199 -65242
31781 6199 -65242
31782 6199 -65242
31783 6199 -65242
31784 6173 -65245
31785 6173 -65245
31786 6173 -65245
31787 6173 -65245
31788 6148 -65247
31789 6148 -65247
31790 6148 -65247
31791 6148 -65247
31792 6123 -65249
31793 6123 -65249
31794 6123 -65249
31795 6123 -65249
31796 6098 -65252
31797 6098 -65252
31798 6098 -65252
31799 6098 -65252
31800 6073 -65254
31801 6073 -65254
31802 6073 -65254
31803 6073 -65254
31804 6048 -65256
31805 6048 -65256
31806 6048 -65256
31807 6048 -65256
31808 6023 -65259
31809 6023 -65259
31810 6023 -65259
31811 6023 -65259
31812 5998 -65261
31813 5998 -65261
31814 5998 -65261
31815 5998 -65261
31816 5973 -65263
31817 5973 -65263
31818 5973 -65263
31819 5973 -65263
31820 5948 -65265
31821 5948 -65265
31822 5948 -65265
31823 5948 -65265
31824 5923 -65268
31825 5923 -65268
31826 5923 -65268
31827 5923 -65268
31828 5898 -65270
31829 5898 -65270
31830 5898 -65270
31831 5898 -65270
31832 5873 -65272
31833 5873 -65272
31834 5873 -65272
31835 5873 -65272
31836 5848 -65275
31837 5848 -65275
31838 5848 -65275
31839 5848 -65275
31840 5823 -65277
31841 5823 -65277
31842 5823 -65277
31843 5823 -65277
31844 5798 -65279
31845 5798 -65279
31846 5798 -65279
31847 5798 -65279
31848 5773 -65281
31849 5773 -65281
31850 5773 -65281
31851 5773 -65281
31852 5748 -65283
31853 5748 -65283
31854 5748 -65283
31855 5748 -65283
31856 5723 -65286
31857 5723 -65286
31858 5723 -65286
31859 5723 -65286
31860 5698 -65288
31861 5698 -65288
31862 5698 -65288
31863 5698 -65288
31864 5673 -65290
31865 5673 -65290
31866 5673 -65290
31867 5673 -65290
31868 5648 -65292
31869 5648 -65292
31870 5648 -65292
31871 5648 -65292
31872 5623 -65294
31873 5623 -65294
31874 5623 -65294
31875 5623 -65294
31876 5598 -65296
31877 5598 -65296
31878 5598 -65296
31879 5598 -65296
31880 5573 -65299
31881 5573 -65299
31882 5573 -65299
31883 5573 -65299
31884 5548 -65301
31885 5548 -65301
31886 5548 -65301
31887 5548 -65301
31888 5523 -65303
31889 5523 -65303
31890 5523 -65303
31891 5523 -65303
31892 5498 -65305
31893 5498 -65305
31894 5498 -65305
31895 5498 -65305
31896 5473 -65307
31897 5473 -65307
31898 5473 -65307
31899 5473 -65307
31900 5448 -65309
31901 5448 -65309
31902 5448 -65309
31903 5448 -65309
31904 5422 -65311
31905 5422 -65311
31906 5422 -65311
31907 5422 -65311
31908 5397 -65313
31909 5397 -65313
31910 5397 -65313
31911 5397 -65313
31912 5372 -65315
31913 5372 -65315
31914 5372 -65315
31915 5372 -65315
31916 5347 -65317
31917 5347 -65317
31918 5347 -65317
31919 5347 -65317
31920 5322 -65320
31921 5322 -65320
31922 5322 -65320
31923 5322 -65320
31924 5297 -65322
31925 5297 -65322
31926 5297 -65322
31927 5297 -65322
31928 5272 -65324
31929 5272 -65324
31930 5272 -65324
31931 5272 -65324
31932 5247 -65326
31933 5247 -65326
31934 5247 -65326
31935 5247 -65326
31936 5222 -65328
31937 5222 -65328
31938 5222 -65328
31939 5222 -65328
31940 5197 -65330
31941 5197 -65330
31942 5197 -65330
31943 5197 -65330
31944 5172 -65332
31945 5172 -65332
31946 5172 -65332
31947 5172 -65332
31948 5147 -65334
31949 5147 -65334
31950 5147 -65334
31951 5147 -65334
31952 5122 -65336
31953 5122 -65336
31954 5122 -65336
31955 5122 -65336
31956 5097 -65338
31957 5097 -65338
31958 5097 -65338
31959 5097 -65338
31960 5072 -65339
31961 5072 -65339
31962 5072 -65339
31963 5072 -65339
31964 5047 -65341
31965 5047 -65341
31966 5047 -65341
31967 5047 -65341
31968 5022 -65343
31969 5022 -65343
31970 5022 -65343
31971 5022 -65343
31972 4997 -65345
31973 4997 -65345
31974 4997 -65345
31975 4997 -65345
31976 4972 -65347
31977 4972 -65347
31978 4972 -65347
31979 4972 -65347
31980 4946 -65349
31981 4946 -65349
31982 4946 -65349
31983 4946 -65349
31984 4921 -65351
31985 4921 -65351
31986 4921 -65351
31987 4921 -65351
31988 4896 -65353
31989 4896 -65353
31990 4896 -65353
31991 4896 -65353
31992 4871 -65355
31993 4871 -65355
31994 4871 -65355
31995 4871 -65355
31996 4846 -65357
31997 4846 -65357
31998 4846 -65357
31999 4846 -65357
32000 4821 -65358
32001 4821 -65358
32002 4821 -65358
32003 4821 -65358
32004 4796 -65360
32005 4796 -65360
32006 4796 -65360
32007 4796 -65360
32008 4771 -65362
32009 4771 -65362
32010 4771 -65362
32011 4771 -65362
32012 4746 -65364
32013 4746 -65364
32014 4746 -65364
32015 4746 -65364
32016 4721 -65366
32017 4721 -65366
32018 4721 -65366
32019 4721 -65366
32020 4696 -65368
32021 4696 -65368
32022 4696 -65368
32023 4696 -65368
32024 4671 -65369
32025 4671 -65369
32026 4671 -65369
32027 4671 -65369
32028 4646 -65371
32029 4646 -65371
32030 4646 -65371
32031 4646 -65371
32032 4621 -65373
32033 4621 -65373
32034 4621 -65373
32035 4621 -65373
32036 4596 -65375
32037 4596 -65375
32038 4596 -65375
32039 4596 -65375
32040 4570 -65376
32041 4570 -65376
32042 4570 -65376
32043 4570 -65376
32044 4545 -65378
32045 4545 -65378
32046 4545 -65378
32047 4545 -65378
32048 4520 -65380
32049 4520 -65380
32050 4520 -65380
32051 4520 -65380
32052 4495 -65382
32053 4495 -65382
32054 4495 -65382
32055 4495 -65382
32056 4470 -65383
32057 4470 -65383
32058 4470 -65383
32059 4470 -65383
32060 4445 -65385
32061 4445 -65385
32062 4445 -65385
32063 4445 -65385
32064 4420 -65387
32065 4420 -65387
32066 4420 -65387
32067 4420 -65387
32068 4395 -65388
32069 4395 -65388
32070 4395 -65388
32071 4395 -65388
32072 4370 -65390
32073 4370 -65390
32074 4370 -65390
32075 4370 -65390
32076 4345 -65392
32077 4345 -65392
32078 4345 -65392
32079 4345 -65392
32080 4320 -65393
32081 4320 -65393
32082 4320 -65393
32083 4320 -65393
32084 4295 -65395
32085 4295 -65395
32086 4295 -65395
32087 4295 -65395
32088 4270 -65397
32089 4270 -65397
32090 4270 -65397
32091 4270 -65397
32092 4244 -65398
32093 4244 -65398
32094 4244 -65398
32095 4244 -65398
32096 4219 -65400
32097 4219 -65400
32098 4219 -65400
32099 4219 -65400
32100 4194 -65402
32101 4194 -65402
32102 4194 -65402
32103 4194 -65402
32104 4169 -65403
32105 4169 -65403
32106 4169 -65403
32107 4169 -65403
32108 4144 -65405
32109 4144 -65405
32110 4144 -65405
32111 4144 -65405
32112 4119 -65406
32113 4119 -65406
32114 4119 -65406
32115 4119 -65406
32116 4094 -65408
32117 4094 -65408
32118 4094 -65408
32119 4094 -65408
32120 4069 -65410
32121 4069 -65410
32122 4069 -65410
32123 4069 -65410
32124 4044 -65411
32125 4044 -65411
32126 4044 -65411
32127 4044 -65411
32128 4019 -65413
32129 4019 -65413
32130 4019 -65413
32131 4019 -65413
32132 3994 -65414
32133 3994 -65414
32134 3994 -65414
32135 3994 -65414
32136 3969 -65416
32137 3969 -65416
32138 3969 -65416
32139 3969 -65416
32140 3943 -65417
32141 3943 -65417
32142 3943 -65417
32143 3943 -65417
32144 3918 -65419
32145 3918 -65419
32146 3918 -65419
32147 3918 -65419
32148 3893 -65420
32149 3893 -65420
32150 3893 -65420
32151 3893 -65420
32152 3868 -65422
32153 3868 -65422
32154 3868 -65422
32155 3868 -65422
32156 3843 -65423
32157 3843 -65423
32158 3843 -65423
32159 3843 -65423
32160 3818 -65425
32161 3818 -65425
32162 3818 -65425
32163 3818 -65425
32164 3793 -65426
32165 3793 -65426
32166 3793 -65426
32167 3793 -65426
32168 3768 -65428
32169 3768 -65428
32170 3768 -65428
32171 3768 -65428
32172 3743 -65429
32173 3743 -65429
32174 3743 -65429
32175 3743 -65429
32176 3718 -65430
32177 3718 -65430
32178 3718 -65430
32179 3718 -65430
32180 3693 -65432
32181 3693 -65432
32182 3693 -65432
32183 3693 -65432
32184 3667 -65433
32185 3667 -65433
32186 3667 -65433
32187 3667 -65433
32188 3642 -65435
32189 3642 -65435
32190 3642 -65435
32191 3642 -65435
32192 3617 -65436
32193 3617 -65436
32194 3617 -65436
32195 3617 -65436
32196 3592 -65437
32197 3592 -65437
32198 3592 -65437
32199 3592 -65437
32200 3567 -65439
32201 3567 -65439
32202 3567 -65439
32203 3567 -65439
32204 3542 -65440
32205 3542 -65440
32206 3542 -65440
32207 3542 -65440
32208 3517 -65442
32209 3517 -65442
32210 3517 -65442
32211 3517 -65442
32212 3492 -65443
32213 3492 -65443
32214 3492 -65443
32215 3492 -65443
32216 3467 -65444
32217 3467 -65444
32218 3467 -65444
32219 3467 -65444
32220 3442 -65446
32221 3442 -65446
32222 3442 -65446
32223 3442 -65446
32224 3417 -65447
32225 3417 -65447
32226 3417 -65447
32227 3417 -65447
32228 3391 -65448
32229 3391 -65448
32230 3391 -65448
32231 3391 -65448
32232 3366 -65449
32233 3366 -65449
32234 3366 -65449
32235 3366 -65449
32236 3341 -65451
32237 3341 -65451
32238 3341 -65451
32239 3341 -65451
32240 3316 -65452
32241 3316 -65452
32242 3316 -65452
32243 3316 -65452
32244 3291 -65453
32245 3291 -65453
32246 3291 -65453
32247 3291 -65453
32248 3266 -65455
32249 3266 -65455
32250 3266 -65455
32251 3266 -65455
32252 3241 -65456
32253 3241 -65456
32254 3241 -65456
32255 3241 -65456
32256 3216 -65457
32257 3216 -65457
32258 3216 -65457
32259 3216 -65457
32260 3191 -65458
32261 3191 -65458
32262 3191 -65458
32263 3191 -65458
32264 3165 -65460
32265 3165 -65460
32266 3165 -65460
32267 3165 -65460
32268 3140 -65461
32269 3140 -65461
32270 3140 -65461
32271 3140 -65461
32272 3115 -65462
32273 3115 -65462
32274 3115 -65462
32275 3115 -65462
32276 3090 -65463
32277 3090 -65463
32278 3090 -65463
32279 3090 -65463
32280 3065 -65464
32281 3065 -65464
32282 3065 -65464
32283 3065 -65464
32284 3040 -65465
32285 3040 -65465
32286 3040 -65465
32287 3040 -65465
32288 3015 -65467
32289 3015 -65467
32290 3015 -65467
32291 3015 -65467
32292 2990 -65468
32293 2990 -65468
32294 2990 -65468
32295 2990 -65468
32296 2965 -65469
32297 2965 -65469
32298 2965 -65469
32299 2965 -65469
32300 2940 -65470
32301 2940 -65470
32302 2940 -65470
32303 2940 -65470
32304 2914 -65471
32305 2914 -65471
32306 2914 -65471
32307 2914 -65471
32308 2889 -65472
32309 2889 -65472
32310 2889 -65472
32311 2889 -65472
32312 2864 -65473
32313 2864 -65473
32314 2864 -65473
32315 2864 -65473
32316 2839 -65474
32317 2839 -65474
32318 2839 -65474
32319 2839 -65474
32320 2814 -65476
32321 2814 -65476
32322 2814 -65476
32323 2814 -65476
32324 2789 -65477
32325 2789 -65477
32326 2789 -65477
32327 2789 -65477
32328 2764 -65478
32329 2764 -65478
32330 2764 -65478
32331 2764 -65478
32332 2739 -65479
32333 2739 -65479
32334 2739 -65479
32335 2739 -65479
32336 2714 -65480
32337 2714 -65480
32338 2714 -65480
32339 2714 -65480
32340 2688 -65481
32341 2688 -65481
32342 2688 -65481
32343 2688 -65481
32344 2663 -65482
32345 2663 -65482
32346 2663 -65482
32347 2663 -65482
32348 2638 -65483
32349 2638 -65483
32350 2638 -65483
32351 2638 -65483
32352 2613 -65484
32353 2613 -65484
32354 2613 -65484
32355 2613 -65484
32356 2588 -65485
32357 2588 -65485
32358 2588 -65485
32359 2588 -65485
32360 2563 -65486
32361 2563 -65486
32362 2563 -65486
32363 2563 -65486
32364 2538 -65487
32365 2538 -65487
32366 2538 -65487
32367 2538 -65487
32368 2513 -65488
32369 2513 -65488
32370 2513 -65488
32371 2513 -65488
32372 2488 -65489
32373 2488 -65489
32374 2488 -65489
32375 2488 -65489
32376 2462 -65490
32377 2462 -65490
32378 2462 -65490
32379 2462 -65490
32380 2437 -65491
32381 2437 -65491
32382 2437 -65491
32383 2437 -65491
32384 2412 -65492
32385 2412 -65492
32386 2412 -65492
32387 2412 -65492
32388 2387 -65493
32389 2387 -65493
32390 2387 -65493
32391 2387 -65493
32392 2362 -65493
32393 2362 -65493
32394 2362 -65493
32395 2362 -65493
32396 2337 -65494
32397 2337 -65494
32398 2337 -65494
32399 2337 -65494
32400 2312 -65495
32401 2312 -65495
32402 2312 -65495
32403 2312 -65495
32404 2287 -65496
32405 2287 -65496
32406 2287 -65496
32407 2287 -65496
32408 2261 -65497
32409 2261 -65497
32410 2261 -65497
32411 2261 -65497
32412 2236 -65498
32413 2236 -65498
32414 2236 -65498
32415 2236 -65498
32416 2211 -65499
32417 2211 -65499
32418 2211 -65499
32419 2211 -65499
32420 2186 -65500
32421 2186 -65500
32422 2186 -65500
32423 2186 -65500
32424 2161 -65500
32425 2161 -65500
32426 2161 -65500
32427 2161 -65500
32428 2136 -65501
32429 2136 -65501
32430 2136 -65501
32431 2136 -65501
32432 2111 -65502
32433 2111 -65502
32434 2111 -65502
32435 2111 -65502
32436 2086 -65503
32437 2086 -65503
32438 2086 -65503
32439 2086 -65503
32440 2061 -65504
32441 2061 -65504
32442 2061 -65504
32443 2061 -65504
32444 2035 -65504
32445 2035 -65504
32446 2035 -65504
32447 2035 -65504
32448 2010 -65505
32449 2010 -65505
32450 2010 -65505
32451 2010 -65505
32452 1985 -65506
32453 1985 -65506
32454 1985 -65506
32455 1985 -65506
32456 1960 -65507
32457 1960 -65507
32458 1960 -65507
32459 1960 -65507
32460 1935 -65507
32461 1935 -65507
32462 1935 -65507
32463 1935 -65507
32464 1910 -65508
32465 1910 -65508
32466 1910 -65508
32467 1910 -65508
32468 1885 -65509
32469 1885 -65509
32470 1885 -65509
32471 1885 -65509
32472 1860 -65510
32473 1860 -65510
32474 1860 -65510
32475 1860 -65510
32476 1834 -65510
32477 1834 -65510
32478 1834 -65510
32479 1834 -65510
32480 1809 -65511
32481 1809 -65511
32482 1809 -65511
32483 1809 -65511
32484 1784 -65512
32485 1784 -65512
32486 1784 -65512
32487 1784 -65512
32488 1759 -65512
32489 1759 -65512
32490 1759 -65512
32491 1759 -65512
32492 1734 -65513
32493 1734 -65513
32494 1734 -65513
32495 1734 -65513
32496 1709 -65514
32497 1709 -65514
32498 1709 -65514
32499 1709 -65514
32500 1684 -65514
32501 1684 -65514
32502 1684 -65514
32503 1684 -65514
32504 1659 -65515
32505 1659 -65515
32506 1659 -65515
32507 1659 -65515
32508 1633 -65516
32509 1633 -65516
32510 1633 -65516
32511 1633 -65516
32512 1608 -65516
32513 1608 -65516
32514 1608 -65516
32515 1608 -65516
32516 1583 -65517
32517 1583 -65517
32518 1583 -65517
32519 1583 -65517
32520 1558 -65517
32521 1558 -65517
32522 1558 -65517
32523 1558 -65517
32524 1533 -65518
32525 1533 -65518
32526 1533 -65518
32527 1533 -65518
32528 1508 -65519
32529 1508 -65519
32530 1508 -65519
32531 1508 -65519
32532 1483 -65519
32533 1483 -65519
32534 1483 -65519
32535 1483 -65519
32536 1458 -65520
32537 1458 -65520
32538 1458 -65520
32539 1458 -65520
32540 1432 -65520
32541 1432 -65520
32542 1432 -65520
32543 1432 -65520
32544 1407 -65521
32545 1407 -65521
32546 1407 -65521
32547 1407 -65521
32548 1382 -65521
32549 1382 -65521
32550 1382 -65521
32551 1382 -65521
32552 1357 -65522
32553 1357 -65522
32554 1357 -65522
32555 1357 -65522
32556 1332 -65522
32557 1332 -65522
32558 1332 -65522
32559 1332 -65522
32560 1307 -65523
32561 1307 -65523
32562 1307 -65523
32563 1307 -65523
32564 1282 -65523
32565 1282 -65523
32566 1282 -65523
32567 1282 -65523
32568 1257 -65524
32569 1257 -65524
32570 1257 -65524
32571 1257 -65524
32572 1231 -65524
32573 1231 -65524
32574 1231 -65524
32575 1231 -65524
32576 1206 -65525
32577 1206 -65525
32578 1206 -65525
32579 1206 -65525
32580 1181 -65525
32581 1181 -65525
32582 1181 -65525
32583 1181 -65525
32584 1156 -65526
32585 1156 -65526
32586 1156 -65526
32587 1156 -65526
32588 1131 -65526
32589 1131 -65526
32590 1131 -65526
32591 1131 -65526
32592 1106 -65527
32593 1106 -65527
32594 1106 -65527
32595 1106 -65527
32596 1081 -65527
32597 1081 -65527
32598 1081 -65527
32599 1081 -65527
32600 1056 -65527
32601 1056 -65527
32602 1056 -65527
32603 1056 -65527
32604 1030 -65528
32605 1030 -65528
32606 1030 -65528
32607 1030 -65528
32608 1005 -65528
32609 1005 -65528
32610 1005 -65528
32611 1005 -65528
32612 980 -65529
32613 980 -65529
32614 980 -65529
32615 980 -65529
32616 955 -65529
32617 955 -65529
32618 955 -65529
32619 955 -65529
32620 930 -65529
32621 930 -65529
32622 930 -65529
32623 930 -65529
32624 905 -65530
32625 905 -65530
32626 905 -65530
32627 905 -65530
32628 880 -65530
32629 880 -65530
32630 880 -65530
32631 880 -65530
32632 854 -65530
32633 854 -65530
32634 854 -65530
32635 854 -65530
32636 829 -65531
32637 829 -65531
32638 829 -65531
32639 829 -65531
32640 804 -65531
32641 804 -65531
32642 804 -65531
32643 804 -65531
32644 779 -65531
32645 779 -65531
32646 779 -65531
32647 779 -65531
32648 754 -65532
32649 754 -65532
32650 754 -65532
32651 754 -65532
32652 729 -65532
32653 729 -65532
32654 729 -65532
32655 729 -65532
32656 704 -65532
32657 704 -65532
